Income,Gender,Age,Age Range,Political Affiliation,Do you approve or disapprove of how Donald Trump is handling his job as president?,What is your highest level of education?,What is your race?,What is your marital status?,What would you say is the likelihood that your current job will be entirely performed by robots or computers within the next decade?,"Do you believe that climate change is real and caused by people, real but not caused by people, or not real at all?",How many Transformers movies have you seen?,Do you agree or disagree with the following statement: scientists are generally honest and are serving the public good.,Do you agree or disagree with the following statement: vaccines are safe and protect children from disease.,"How many books, if any, have you read in the past year?",Do you believe in ghosts?,What percentage of the federal budget would you estimate is spent on scientific research?,"Is federal funding of scientific research too high, too low, or about right?",True or false: the earth is always farther away from the sun in the winter than in the summer.,"If you had to choose: would you rather be smart and sad, or dumb and happy?",Do you think it is acceptable or unacceptable to urinate in the shower?,Belief in Flat Earth Theory
87000.0,Male,22,18-24,DK/REF,Strongly disapprove,Some college,White,Divorced,Likely,Real and Caused by People,5.0,Neither Agree nor Disagree,Neither Agree nor Disagree,0.0,Yes,,DK/REF,DK/REF,Dumb and happy,DK/REF,Uncertain
58000.0,Male,51,45-54,Republican,Strongly Approve,High school,White,Single,Likely,Not Real At All,0.0,Somewhat Agree,Somewhat Agree,0.0,No,,Too High,TRUE,Dumb and happy,Unacceptable,No
260000.0,Female,43,35-44,Independent,DK/REF,Some college,White,Single,Unlikely,Real and Caused by People,1.0,Strongly Disagree,Strongly Agree,18.0,Yes,0.0,DK/REF,TRUE,Dumb and happy,Unacceptable,No
139000.0,Male,32,25-34,Democrat,Somewhat Approve,College degree,White,Married,Unlikely,Real and Caused by People,2.0,Somewhat Agree,Somewhat Agree,2.0,No,1.0,About Right,TRUE,Dumb and happy,Acceptable,No
211000.0,Female,65,65+,Independent,Strongly disapprove,College degree,White,Married,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,12.0,Yes,2.0,DK/REF,TRUE,DK/REF,Unacceptable,No
73000.0,Female,71,65+,DK/REF,DK/REF,Some college,Asian,Widowed,Unlikely,Real but not Caused by People,0.0,Strongly Agree,Strongly Agree,1.0,No,50.0,About Right,FALSE,Dumb and happy,Unacceptable,Uncertain
72000.0,Male,65,65+,Independent,Strongly Approve,High school,White,Married,Unlikely,Real but not Caused by People,2.0,Strongly Agree,Strongly Agree,6.0,DK/REF,,About Right,FALSE,Smart and Sad,Unacceptable,Uncertain
9000.0,Female,40,35-44,Democrat,Strongly disapprove,Graduate degree,Black,Married,Unlikely,Real but not Caused by People,1.0,Strongly Disagree,Strongly Disagree,20.0,No,50.0,Too High,TRUE,Dumb and happy,Unacceptable,No
56000.0,Male,79,65+,Democrat,DK/REF,Some college,Black,Married,Likely,Real and Caused by People,,Somewhat Agree,Somewhat Agree,20.0,No,,Too Low,DK/REF,Smart and Sad,Unacceptable,Uncertain
30000.0,Female,68,65+,Republican,Strongly Approve,High school,White,Married,Likely,Real but not Caused by People,0.0,Somewhat Disagree,Strongly Agree,3.0,No,10.0,About Right,TRUE,Dumb and happy,Unacceptable,No
101000.0,Female,51,45-54,Democrat,Strongly disapprove,College degree,White,Married,Unlikely,Real and Caused by People,2.0,Strongly Agree,Somewhat Agree,12.0,Yes,5.0,Too Low,FALSE,DK/REF,DK/REF,No
32000.0,Male,39,35-44,Republican,Strongly Approve,College degree,White,Married,Unlikely,Not Real At All,0.0,Strongly Disagree,Strongly Disagree,12.0,Yes,,Too High,FALSE,DK/REF,DK/REF,Yes
168000.0,Female,51,45-54,Independent,Neither approve nor disapprove,College degree,White,Married,Unlikely,Real but not Caused by People,0.0,Strongly Agree,Somewhat Agree,24.0,No,5.0,About Right,FALSE,Dumb and happy,Unacceptable,No
75000.0,Male,83,65+,Democrat,DK/REF,Some college,White,Divorced,DK/REF,DK/REF,0.0,Neither Agree nor Disagree,DK/REF,0.0,DK/REF,,Too Low,TRUE,DK/REF,Unacceptable,No
27000.0,Male,52,45-54,Republican,Strongly Approve,College degree,White,Married,Unlikely,Not Real At All,0.0,Somewhat Disagree,Strongly Agree,1.0,No,,DK/REF,TRUE,Dumb and happy,Acceptable,No
32000.0,Male,53,45-54,DK/REF,Somewhat Approve,Some college,White,Single,Unlikely,Real but not Caused by People,0.0,Somewhat Agree,Somewhat Agree,2.0,No,,About Right,TRUE,Dumb and happy,Acceptable,No
93000.0,Female,66,65+,Democrat,Strongly disapprove,Graduate degree,White,Married,Likely,Real and Caused by People,3.0,Strongly Agree,Strongly Agree,20.0,No,10.0,Too Low,TRUE,Smart and Sad,Unacceptable,No
29000.0,Female,37,35-44,Independent,Strongly disapprove,College degree,White,Single,Unlikely,Not Real At All,2.0,Somewhat Disagree,Strongly Agree,2.0,Yes,15.0,DK/REF,FALSE,Dumb and happy,Acceptable,No
131000.0,Male,53,45-54,DK/REF,Strongly disapprove,High school,White,Married,DK/REF,DK/REF,0.0,DK/REF,DK/REF,0.0,No,,DK/REF,TRUE,Dumb and happy,Acceptable,No
168000.0,Female,65,65+,Independent,Strongly disapprove,Some college,White,Married,Unlikely,Real and Caused by People,3.0,Strongly Agree,Strongly Agree,,Yes,3.0,Too Low,TRUE,Dumb and happy,Acceptable,No
62000.0,Female,18,18-24,Democrat,Strongly disapprove,High school,Black,Single,Unlikely,Real and Caused by People,5.0,Strongly Agree,Somewhat Agree,50.0,No,20.0,Too Low,TRUE,Smart and Sad,Acceptable,No
10000.0,Male,43,35-44,Independent,Somewhat disapprove,College degree,White,Divorced,Unlikely,Not Real At All,0.0,Somewhat Disagree,Somewhat Disagree,50.0,No,,Too High,TRUE,Dumb and happy,DK/REF,Uncertain
24000.0,Female,65,65+,Independent,Neither approve nor disapprove,Some college,White,Married,Unlikely,Real and Caused by People,2.0,Somewhat Agree,Strongly Agree,20.0,No,,About Right,FALSE,DK/REF,Unacceptable,Uncertain
15000.0,Female,86,65+,Independent,Strongly Approve,High school,White,Widowed,Likely,Real but not Caused by People,0.0,DK/REF,Somewhat Agree,,No,,DK/REF,DK/REF,Dumb and happy,Acceptable,No
107000.0,Male,76,65+,Democrat,Strongly Approve,Graduate degree,White,Married,Likely,DK/REF,0.0,Somewhat Agree,Strongly Agree,25.0,No,1.0,Too Low,DK/REF,Dumb and happy,DK/REF,No
204000.0,Female,35,35-44,Independent,Strongly disapprove,Graduate degree,White,Married,Unlikely,Real and Caused by People,0.0,Somewhat Agree,Strongly Agree,45.0,No,10.0,Too Low,TRUE,Smart and Sad,Unacceptable,No
75000.0,Male,40,35-44,Independent,DK/REF,College degree,White,Married,Unlikely,DK/REF,0.0,Somewhat Agree,Somewhat Agree,20.0,Yes,5.0,Too Low,FALSE,Smart and Sad,Acceptable,No
12000.0,Female,48,45-54,Democrat,Strongly disapprove,Graduate degree,Black,Divorced,Unlikely,Real and Caused by People,4.0,Somewhat Agree,Somewhat Agree,15.0,No,6.0,DK/REF,TRUE,Smart and Sad,Unacceptable,No
144000.0,Male,36,35-44,Independent,Strongly disapprove,College degree,White,Single,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,7.0,No,4.0,Too Low,TRUE,Smart and Sad,Unacceptable,No
79000.0,Female,48,45-54,Democrat,Strongly disapprove,College degree,Black,Single,Unlikely,Real and Caused by People,4.0,Somewhat Agree,Somewhat Disagree,3.0,No,1.0,Too Low,FALSE,Smart and Sad,Unacceptable,No
28000.0,Female,68,65+,Independent,Strongly disapprove,Graduate degree,White,Married,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,50.0,No,4.0,Too Low,FALSE,Smart and Sad,DK/REF,No
129000.0,Female,51,45-54,Republican,DK/REF,Some college,White,Married,DK/REF,Real but not Caused by People,,Strongly Disagree,Somewhat Agree,3.0,Yes,30.0,Too High,DK/REF,Dumb and happy,Unacceptable,Uncertain
25000.0,Male,53,45-54,Independent,Strongly disapprove,Some college,Black,Single,Unlikely,Real and Caused by People,4.0,Strongly Agree,Somewhat Disagree,10.0,No,1.0,About Right,TRUE,Smart and Sad,Acceptable,No
5000.0,Female,43,35-44,Democrat,Strongly disapprove,Some college,Black,Single,Unlikely,Real and Caused by People,1.0,Strongly Agree,Somewhat Agree,2.0,No,,DK/REF,TRUE,Smart and Sad,Acceptable,Uncertain
10000.0,Female,76,65+,Independent,DK/REF,DK/REF,Latino,Widowed,Likely,Real and Caused by People,0.0,DK/REF,DK/REF,0.0,Yes,,DK/REF,TRUE,DK/REF,DK/REF,Yes
,Male,44,35-44,Independent,Strongly disapprove,College degree,White,Divorced,Likely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,20.0,No,5.0,Too Low,FALSE,Dumb and happy,Unacceptable,No
,Female,75,65+,Republican,Somewhat Approve,Some college,White,Married,DK/REF,Real but not Caused by People,0.0,Somewhat Agree,Strongly Agree,4.0,No,,About Right,DK/REF,DK/REF,Unacceptable,No
,Female,35,35-44,Democrat,Strongly disapprove,Some college,Black,In a relationship,Likely,Real and Caused by People,0.0,Strongly Agree,Strongly Disagree,20.0,No,30.0,Too Low,TRUE,Smart and Sad,Unacceptable,Yes
,Female,43,35-44,Independent,DK/REF,Some college,DK/REF,Married,Likely,Real but not Caused by People,4.0,Somewhat Disagree,Somewhat Agree,3.0,No,20.0,About Right,TRUE,Smart and Sad,Unacceptable,No
,Male,30,25-34,DK/REF,Somewhat Approve,Some college,Latino,Married,Unlikely,Real but not Caused by People,3.0,Somewhat Disagree,Strongly Agree,7.0,No,1.0,Too Low,FALSE,Smart and Sad,Acceptable,No
,Male,21,18-24,Democrat,Somewhat Approve,High school,Black,Divorced,DK/REF,Not Real At All,0.0,Somewhat Agree,Somewhat Agree,0.0,No,0.0,About Right,TRUE,Dumb and happy,Unacceptable,No
,Male,34,25-34,Independent,DK/REF,College degree,White,Married,Unlikely,Real but not Caused by People,0.0,Somewhat Disagree,Strongly Agree,5.0,No,20.0,About Right,FALSE,Dumb and happy,Acceptable,No
,Male,43,35-44,Independent,Strongly disapprove,Some college,White,Married,Unlikely,Real and Caused by People,3.0,Strongly Agree,Strongly Agree,3.0,No,2.0,Too Low,FALSE,Smart and Sad,Unacceptable,No
,Female,45,45-54,Democrat,Strongly disapprove,High school,Latino,Single,Unlikely,Real but not Caused by People,0.0,Somewhat Agree,Strongly Agree,0.0,No,,Too High,TRUE,Smart and Sad,Acceptable,Uncertain
,Male,20,18-24,Democrat,Strongly disapprove,Some college,Latino,Single,Unlikely,Real and Caused by People,0.0,Somewhat Disagree,DK/REF,3.0,No,,About Right,FALSE,Smart and Sad,Unacceptable,No
,Female,47,45-54,DK/REF,DK/REF,Graduate degree,White,Divorced,Unlikely,Real and Caused by People,1.0,DK/REF,Somewhat Disagree,6.0,Yes,,Too Low,DK/REF,Dumb and happy,Unacceptable,Uncertain
,Male,28,25-34,DK/REF,Strongly disapprove,Some college,Latino,In a relationship,Unlikely,Real and Caused by People,0.0,Somewhat Agree,Somewhat Disagree,5.0,No,20.0,About Right,FALSE,Smart and Sad,Unacceptable,No
,Female,22,18-24,Democrat,Strongly disapprove,College degree,White,In a relationship,Unlikely,Real and Caused by People,2.0,Strongly Agree,Strongly Agree,40.0,No,5.0,Too Low,TRUE,Smart and Sad,Acceptable,No
,Female,42,35-44,Independent,Strongly disapprove,Some college,White,Married,Unlikely,Real and Caused by People,1.0,Strongly Agree,Somewhat Agree,10.0,No,,About Right,FALSE,Smart and Sad,Unacceptable,Uncertain
,Male,37,35-44,DK/REF,DK/REF,Graduate degree,Asian,Married,Unlikely,DK/REF,0.0,Somewhat Agree,Strongly Agree,5.0,No,,DK/REF,TRUE,Smart and Sad,DK/REF,Uncertain
,Female,50,45-54,Independent,Strongly disapprove,Graduate degree,White,Married,Unlikely,Real and Caused by People,2.0,Strongly Agree,Strongly Agree,20.0,No,15.0,Too Low,DK/REF,Smart and Sad,Acceptable,No
,Female,33,25-34,Democrat,Strongly disapprove,College degree,Black,In a relationship,Likely,Real and Caused by People,3.0,Somewhat Disagree,Strongly Disagree,15.0,Yes,75.0,About Right,FALSE,Smart and Sad,Unacceptable,No
,Male,47,45-54,Democrat,Strongly disapprove,Graduate degree,White,Married,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,80.0,No,1.0,Too Low,FALSE,Smart and Sad,Acceptable,No
,Male,46,45-54,Democrat,Strongly disapprove,Some college,Black,In a relationship,Likely,Real and Caused by People,2.0,DK/REF,Strongly Agree,0.0,Yes,,Too Low,TRUE,Dumb and happy,Unacceptable,Uncertain
,Male,27,25-34,Republican,Strongly Approve,College degree,White,Single,Likely,Real and Caused by People,4.0,Somewhat Agree,DK/REF,150.0,Yes,60.0,Too Low,TRUE,Dumb and happy,Acceptable,Uncertain
,Male,21,18-24,Democrat,Strongly disapprove,Some college,Black,Single,Likely,Real and Caused by People,0.0,Strongly Disagree,DK/REF,0.0,Yes,,DK/REF,TRUE,Smart and Sad,Unacceptable,No
,Female,75,65+,Republican,Strongly Approve,College degree,White,Married,Unlikely,Real and Caused by People,0.0,Strongly Agree,Neither Agree nor Disagree,7.0,Yes,10.0,Too Low,TRUE,Smart and Sad,DK/REF,No
,Male,24,18-24,Independent,Somewhat disapprove,College degree,White,In a relationship,Unlikely,Real and Caused by People,3.0,Strongly Agree,Strongly Agree,15.0,Yes,5.0,Too Low,TRUE,Dumb and happy,Unacceptable,No
,Female,24,18-24,Republican,Somewhat Approve,Some college,Latino,Single,Unlikely,Real and Caused by People,1.0,Somewhat Disagree,Strongly Agree,10.0,No,,Too Low,TRUE,Smart and Sad,Acceptable,Uncertain
42000.0,Male,30,25-34,Independent,DK/REF,DK/REF,Latino,Divorced,Likely,Real and Caused by People,2.0,Somewhat Agree,Strongly Agree,10.0,No,,Too Low,TRUE,Dumb and happy,Unacceptable,No
63000.0,Male,23,18-24,DK/REF,DK/REF,High school,White,Single,Likely,Real and Caused by People,1.0,DK/REF,DK/REF,200.0,No,16.0,About Right,TRUE,Smart and Sad,Unacceptable,Yes
32000.0,Male,51,45-54,Democrat,Somewhat disapprove,High school,Latino,Married,Unlikely,Real and Caused by People,5.0,Somewhat Agree,Strongly Agree,1.0,Yes,10.0,Too Low,TRUE,Smart and Sad,Acceptable,No
58000.0,Female,53,45-54,Independent,DK/REF,High school,White,In a relationship,Unlikely,Real but not Caused by People,0.0,Strongly Disagree,Strongly Agree,0.0,Yes,4.0,Too High,TRUE,Dumb and happy,Acceptable,No
135000.0,Female,51,45-54,Independent,Strongly disapprove,Graduate degree,White,Married,Unlikely,Real and Caused by People,1.0,Strongly Agree,Strongly Agree,3.0,Yes,2.0,Too Low,FALSE,Smart and Sad,Unacceptable,No
81000.0,Female,66,65+,Independent,Neither approve nor disapprove,High school,White,Divorced,Likely,DK/REF,0.0,Somewhat Disagree,Strongly Agree,100.0,No,20.0,Too High,FALSE,Dumb and happy,Unacceptable,No
46000.0,Male,50,45-54,Democrat,Strongly disapprove,Graduate degree,DK/REF,Married,Unlikely,Real but not Caused by People,0.0,DK/REF,Somewhat Agree,5.0,No,,DK/REF,TRUE,DK/REF,DK/REF,No
76000.0,Female,24,18-24,DK/REF,Strongly disapprove,Graduate degree,Latino,Single,Unlikely,DK/REF,2.0,DK/REF,DK/REF,,No,,DK/REF,FALSE,Smart and Sad,Unacceptable,Uncertain
95000.0,Female,47,45-54,Republican,Neither approve nor disapprove,Graduate degree,White,Married,Unlikely,DK/REF,0.0,Neither Agree nor Disagree,Strongly Agree,100.0,No,3.0,DK/REF,TRUE,Dumb and happy,Unacceptable,No
23000.0,Female,50,45-54,DK/REF,Strongly Approve,Graduate degree,Black,Married,Likely,Not Real At All,5.0,Somewhat Agree,Somewhat Agree,50.0,No,5.0,Too Low,TRUE,DK/REF,Acceptable,No
38000.0,Male,41,35-44,Republican,Neither approve nor disapprove,College degree,White,Married,Unlikely,Real and Caused by People,0.0,Somewhat Agree,Strongly Agree,5.0,No,5.0,About Right,TRUE,Dumb and happy,Unacceptable,No
68000.0,Other,86,65+,Republican,Strongly Approve,Graduate degree,Latino,Married,Unlikely,DK/REF,0.0,Somewhat Agree,Strongly Agree,25.0,No,40.0,About Right,TRUE,Dumb and happy,Unacceptable,Uncertain
177000.0,Female,54,45-54,Republican,Somewhat Approve,Graduate degree,White,Married,Unlikely,DK/REF,3.0,Somewhat Agree,Strongly Agree,6.0,No,8.0,About Right,FALSE,Dumb and happy,Unacceptable,No
79000.0,Male,69,65+,Democrat,Strongly disapprove,Some college,White,Married,Unlikely,Real and Caused by People,0.0,Somewhat Agree,Somewhat Agree,4.0,Yes,,Too High,TRUE,Dumb and happy,Unacceptable,Yes
46000.0,Female,47,45-54,DK/REF,DK/REF,High school,Latino,Married,Unlikely,Real and Caused by People,0.0,DK/REF,Strongly Agree,5.0,Yes,,DK/REF,DK/REF,Dumb and happy,DK/REF,Uncertain
106000.0,Male,37,35-44,DK/REF,Strongly Approve,Some college,DK/REF,Married,Unlikely,Real but not Caused by People,4.0,Neither Agree nor Disagree,Strongly Agree,1.0,Yes,,DK/REF,TRUE,Smart and Sad,Acceptable,No
73000.0,Female,38,35-44,Democrat,Strongly disapprove,College degree,White,Married,Unlikely,Real and Caused by People,1.0,Strongly Agree,Strongly Agree,15.0,No,40.0,Too Low,FALSE,Smart and Sad,Acceptable,Uncertain
18000.0,Male,46,45-54,Republican,Strongly Approve,College degree,White,Married,Unlikely,Not Real At All,3.0,Strongly Disagree,Somewhat Disagree,1.0,No,20.0,About Right,TRUE,Dumb and happy,Acceptable,No
17000.0,Female,52,45-54,DK/REF,DK/REF,High school,White,Married,Unlikely,Real but not Caused by People,0.0,Strongly Disagree,Somewhat Agree,5.0,No,,DK/REF,FALSE,Smart and Sad,Unacceptable,No
135000.0,Male,65,65+,DK/REF,Strongly Approve,College degree,White,Widowed,Unlikely,Not Real At All,0.0,Somewhat Disagree,Strongly Disagree,0.0,No,,Too High,DK/REF,Dumb and happy,Unacceptable,Yes
61000.0,Male,35,35-44,DK/REF,DK/REF,College degree,White,Married,Unlikely,Not Real At All,5.0,Somewhat Agree,Strongly Agree,2.0,No,5.0,About Right,FALSE,Dumb and happy,Acceptable,No
57000.0,Female,50,45-54,Republican,Strongly Approve,College degree,White,Married,Likely,Not Real At All,3.0,Somewhat Disagree,Somewhat Disagree,0.0,No,,DK/REF,FALSE,DK/REF,Unacceptable,Uncertain
56000.0,Female,51,45-54,Democrat,Strongly disapprove,Some college,White,Married,Unlikely,Real and Caused by People,1.0,Strongly Agree,Strongly Agree,200.0,Yes,1.0,Too Low,TRUE,Smart and Sad,Acceptable,No
14000.0,Other,96,65+,Independent,Strongly Approve,Graduate degree,Asian,Divorced,Likely,Real and Caused by People,5.0,Strongly Agree,Somewhat Agree,1000.0,Yes,100.0,About Right,TRUE,Dumb and happy,Acceptable,Uncertain
98000.0,Male,47,45-54,Democrat,Strongly disapprove,Graduate degree,White,Married,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,7.0,No,5.0,Too Low,TRUE,Dumb and happy,Unacceptable,No
,Male,30,25-34,Independent,Somewhat Approve,College degree,White,Married,Unlikely,Real but not Caused by People,2.0,Strongly Agree,Somewhat Agree,5.0,No,15.0,About Right,TRUE,DK/REF,Unacceptable,No
142000.0,Female,53,45-54,Independent,Strongly disapprove,College degree,White,Married,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,5.0,No,0.5,Too Low,FALSE,Smart and Sad,Unacceptable,No
10000.0,Male,86,65+,Democrat,Strongly disapprove,Graduate degree,White,Widowed,Unlikely,Real and Caused by People,,Strongly Agree,Strongly Agree,150.0,No,,Too Low,FALSE,DK/REF,Unacceptable,No
211000.0,Female,48,45-54,Republican,Somewhat Approve,Some college,White,Married,Unlikely,Real and Caused by People,2.0,Somewhat Agree,Strongly Agree,1.0,Yes,18.0,About Right,TRUE,Dumb and happy,Acceptable,No
47000.0,Male,51,45-54,Independent,Strongly Approve,High school,White,Married,Likely,Not Real At All,5.0,Strongly Disagree,Strongly Agree,0.0,No,20.0,Too High,TRUE,Dumb and happy,Unacceptable,No
72000.0,Female,65,65+,DK/REF,Strongly disapprove,High school,White,Married,Likely,Real and Caused by People,3.0,Strongly Disagree,Strongly Agree,50.0,Yes,60.0,Too Low,TRUE,Dumb and happy,Unacceptable,No
39000.0,Male,45,45-54,Independent,Strongly disapprove,Some college,Latino,Single,Unlikely,Real and Caused by People,,Strongly Agree,DK/REF,0.0,Yes,,Too Low,DK/REF,Dumb and happy,Unacceptable,Uncertain
55000.0,Other,47,45-54,Republican,Strongly Approve,Some college,Asian,Married,Unlikely,DK/REF,0.0,Somewhat Agree,Strongly Agree,1.0,Yes,6.0,Too High,TRUE,Dumb and happy,Unacceptable,No
116000.0,Male,48,45-54,Independent,Strongly disapprove,Graduate degree,Asian,Married,Unlikely,Real and Caused by People,1.0,Somewhat Agree,Somewhat Agree,5.0,No,6.0,Too Low,FALSE,Dumb and happy,Acceptable,No
9000.0,Other,48,45-54,Democrat,Strongly disapprove,High school,White,Single,Unlikely,Not Real At All,0.0,Somewhat Disagree,Strongly Agree,0.0,Yes,,About Right,TRUE,Dumb and happy,Unacceptable,No
35000.0,Male,30,25-34,Republican,Strongly Approve,High school,White,Single,Unlikely,Not Real At All,4.0,Strongly Agree,Strongly Agree,0.0,No,20.0,About Right,FALSE,Dumb and happy,Unacceptable,No
5000.0,Female,48,45-54,DK/REF,Somewhat disapprove,Other,White,Single,Unlikely,Real and Caused by People,1.0,Somewhat Agree,Strongly Disagree,30.0,Yes,85.0,Too Low,TRUE,DK/REF,Unacceptable,Yes
23000.0,Female,51,45-54,Democrat,Strongly disapprove,Some college,Black,In a relationship,Unlikely,Real but not Caused by People,2.0,Strongly Agree,Strongly Agree,0.0,No,,About Right,TRUE,Smart and Sad,Unacceptable,No
164000.0,Male,35,35-44,Independent,Strongly disapprove,Graduate degree,Asian,Married,Unlikely,Real and Caused by People,,Strongly Agree,Strongly Agree,10.0,No,10.0,Too Low,FALSE,DK/REF,Unacceptable,No
90000.0,Female,48,45-54,Democrat,Somewhat disapprove,Some college,White,Single,Unlikely,Real and Caused by People,0.0,Strongly Agree,Somewhat Disagree,1.0,Yes,75.0,Too Low,TRUE,Dumb and happy,Acceptable,Uncertain
9000.0,Male,22,18-24,Independent,Strongly Approve,High school,White,In a relationship,Likely,Not Real At All,3.0,Strongly Agree,Strongly Disagree,200.0,No,50.0,About Right,FALSE,Dumb and happy,Unacceptable,Yes
